manufacturer,version,power(kW),fuel_date,trip_distance(km),quantity(kWh),tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation
Volkswagen,e-Golf,85,03.08.2018,19,2.9,Summer tires,1,1,1,Moderate,15,0,0,49,-1.8
Volkswagen,e-Golf,85,02.08.2018,22,1.6,Summer tires,1,0,1,Moderate,7.2,0,0,42,-9.6
Volkswagen,e-Golf,85,02.08.2018,19,3,Summer tires,1,1,1,Moderate,15.9,0,0,53,-0.9
Volkswagen,e-Golf,85,01.08.2018,20,1.4,Summer tires,1,1,1,Moderate,7.2,0,0,46,-9.6
Volkswagen,e-Golf,85,01.08.2018,22,3.3,Summer tires,1,0,1,Moderate,15.2,0,0,46,-1.6
Volkswagen,e-Golf,85,31.07.2018,21,1.4,Summer tires,1,0,1,Moderate,6.8,0,0,46,-10
Volkswagen,e-Golf,85,31.07.2018,16,1.7,Summer tires,1,0,0,Moderate,10.4,0,0,29,-6.4
Volkswagen,e-Golf,85,31.07.2018,19,3.1,Summer tires,1,1,1,Moderate,16.3,0,0,49,-0.5
Volkswagen,e-Golf,85,30.07.2018,20,1.2,Summer tires,1,1,1,Moderate,6.1,0,0,47,-10.7
Volkswagen,e-Golf,85,30.07.2018,19,2.9,Summer tires,1,1,1,Moderate,15.3,0,0,53,-1.5
Volkswagen,e-Golf,85,29.07.2018,83,10,Summer tires,1,0,1,Moderate,12,0,0,71,-4.8
Volkswagen,e-Golf,85,28.07.2018,84,10.6,Summer tires,1,0,1,Moderate,12.6,0,0,69,-4.2
Volkswagen,e-Golf,85,28.07.2018,30,3.2,Summer tires,1,0,1,Moderate,10.8,0,0,38,-6
Volkswagen,e-Golf,85,27.07.2018,19,1.4,Summer tires,1,1,1,Moderate,7.3,0,0,52,-9.5
Volkswagen,e-Golf,85,27.07.2018,19,3,Summer tires,1,1,1,Moderate,16,0,0,52,-0.8
Volkswagen,e-Golf,85,26.07.2018,19,1.4,Summer tires,1,1,1,Moderate,7.2,0,0,50,-9.6
Volkswagen,e-Golf,85,26.07.2018,19,3.1,Summer tires,1,1,1,Moderate,16.1,0,0,48,-0.7
Volkswagen,e-Golf,85,25.07.2018,29,2.2,Summer tires,1,0,1,Moderate,7.7,0,0,31,-9.1
Volkswagen,e-Golf,85,25.07.2018,19,3,Summer tires,1,1,1,Moderate,15.6,0,0,47,-1.2
Volkswagen,e-Golf,85,25.07.2018,1,0.1,Summer tires,1,0,0,Moderate,14.2,0,0,15,-2.6
Volkswagen,e-Golf,85,24.07.2018,21,1.5,Summer tires,1,0,1,Moderate,7,0,0,52,-9.8
Volkswagen,e-Golf,85,24.07.2018,4,0.4,Summer tires,1,0,0,Moderate,10.9,0,0,25,-5.9
Volkswagen,e-Golf,85,24.07.2018,19,3.1,Summer tires,1,1,1,Moderate,16.1,0,0,47,-0.7
Volkswagen,e-Golf,85,23.07.2018,24,1.8,Summer tires,1,0,1,Moderate,7.3,0,0,38,-9.5
Volkswagen,e-Golf,85,23.07.2018,20,3.3,Summer tires,1,1,1,Moderate,16.5,0,0,48,-0.3
Volkswagen,e-Golf,85,22.07.2018,22,1.3,Summer tires,1,0,1,Moderate,6.1,0,0,38,-10.7
Volkswagen,e-Golf,85,21.07.2018,20,3.3,Summer tires,1,1,1,Moderate,16.7,0,0,56,-0.1
Volkswagen,e-Golf,85,20.07.2018,19,1.4,Summer tires,1,1,1,Moderate,7.2,0,0,52,-9.6
Volkswagen,e-Golf,85,20.07.2018,20,3.2,Summer tires,1,1,1,Moderate,16.2,0,0,49,-0.6
Volkswagen,e-Golf,85,19.07.2018,22,1.5,Summer tires,1,0,1,Moderate,6.8,0,0,43,-10
Volkswagen,e-Golf,85,19.07.2018,1,0.1,Summer tires,1,0,0,Moderate,10.1,0,0,21,-6.7
Volkswagen,e-Golf,85,19.07.2018,20,3.2,Summer tires,1,1,1,Moderate,15.9,0,0,48,-0.9
Volkswagen,e-Golf,85,18.07.2018,19,1.3,Summer tires,1,1,1,Moderate,6.6,0,0,49,-10.2
Volkswagen,e-Golf,85,18.07.2018,20,3.3,Summer tires,1,1,1,Moderate,16.4,0,0,54,-0.4
Volkswagen,e-Golf,85,17.07.2018,2,0.3,Summer tires,1,0,0,Moderate,12.8,0,0,23,-4
Volkswagen,e-Golf,85,17.07.2018,21,1.4,Summer tires,1,0,1,Moderate,6.8,0,0,53,-10
Volkswagen,e-Golf,85,17.07.2018,19,3.1,Summer tires,1,1,1,Moderate,16.2,0,0,48,-0.6
Volkswagen,e-Golf,85,16.07.2018,25,1.9,Summer tires,1,0,1,Moderate,7.6,0,0,38,-9.2
Volkswagen,e-Golf,85,16.07.2018,20,3.1,Summer tires,1,1,1,Moderate,15.7,0,0,54,-1.1
Volkswagen,e-Golf,85,15.07.2018,176,19.5,Summer tires,0,1,0,Moderate,11.1,0,0,64,-5.7
Volkswagen,e-Golf,85,13.07.2018,200,20,Summer tires,0,1,0,Moderate,10,0,0,68,-6.8
Volkswagen,e-Golf,85,13.07.2018,20,3.4,Summer tires,1,1,1,Moderate,17,0,0,48,0.2
Volkswagen,e-Golf,85,12.07.2018,22,1.7,Summer tires,1,0,1,Moderate,7.6,0,0,42,-9.2
Volkswagen,e-Golf,85,12.07.2018,20,3.1,Summer tires,1,1,1,Moderate,15.7,0,0,46,-1.1
Volkswagen,e-Golf,85,11.07.2018,24,2.2,Summer tires,1,0,1,Moderate,9.2,0,0,38,-7.6
Volkswagen,e-Golf,85,11.07.2018,19,3.1,Summer tires,1,1,1,Moderate,16.1,0,0,47,-0.7
Volkswagen,e-Golf,85,10.07.2018,22,2.1,Summer tires,1,0,1,Moderate,9.7,0,0,34,-7.1
Volkswagen,e-Golf,85,10.07.2018,2,0.3,Summer tires,1,0,0,Moderate,14.6,0,0,32,-2.2
Volkswagen,e-Golf,85,10.07.2018,19,3.2,Summer tires,1,1,1,Moderate,16.8,0,0,47,0
Volkswagen,e-Golf,85,09.07.2018,22,1.7,Summer tires,1,0,1,Moderate,7.9,0,0,42,-8.9
Volkswagen,e-Golf,85,09.07.2018,19,3.1,Summer tires,1,1,1,Moderate,16.2,0,0,43,-0.6
Volkswagen,e-Golf,85,09.07.2018,82,9.8,Summer tires,1,0,1,Moderate,12,0,0,75,-4.8
Volkswagen,e-Golf,85,08.07.2018,164,18.9,Summer tires,0,1,0,Moderate,11.5,0,0,64,-5.3
Volkswagen,e-Golf,85,08.07.2018,103,12.6,Summer tires,1,0,1,Moderate,12.2,0,0,51,-4.6
Volkswagen,e-Golf,85,07.07.2018,159,17.6,Summer tires,0,1,0,Moderate,11.1,0,0,75,-5.7
Volkswagen,e-Golf,85,07.07.2018,87,9.4,Summer tires,1,0,1,Moderate,10.8,0,0,54,-6
Volkswagen,e-Golf,85,06.07.2018,19,3.2,Summer tires,1,1,1,Moderate,16.9,0,0,51,0.1
Volkswagen,e-Golf,85,06.07.2018,22,1.8,Summer tires,1,0,1,Moderate,8,0,0,32,-8.8
Volkswagen,e-Golf,85,06.07.2018,1,0.1,Summer tires,1,0,0,Moderate,11.7,0,0,17,-5.1
Volkswagen,e-Golf,85,05.07.2018,19,1.3,Summer tires,1,1,1,Moderate,6.6,0,0,47,-10.2
Volkswagen,e-Golf,85,05.07.2018,20,2.9,Summer tires,1,1,1,Moderate,14.4,0,0,47,-2.4
Volkswagen,e-Golf,85,04.07.2018,19,1.2,Summer tires,1,1,1,Moderate,6.2,0,0,48,-10.6
Volkswagen,e-Golf,85,04.07.2018,19,3.2,Summer tires,1,1,1,Moderate,16.6,0,0,45,-0.2
Volkswagen,e-Golf,85,04.07.2018,2,0.2,Summer tires,1,0,0,Moderate,7.8,0,0,21,-9
Volkswagen,e-Golf,85,03.07.2018,3,0.4,Summer tires,1,0,0,Moderate,12.4,0,0,28,-4.4
Volkswagen,e-Golf,85,03.07.2018,21,1.4,Summer tires,1,0,1,Moderate,6.6,0,0,46,-10.2
Volkswagen,e-Golf,85,03.07.2018,19,2.9,Summer tires,1,1,1,Moderate,15.2,0,0,50,-1.6
Volkswagen,e-Golf,85,02.07.2018,19,1.4,Summer tires,1,1,1,Moderate,7.3,0,0,50,-9.5
Volkswagen,e-Golf,85,02.07.2018,19,3.1,Summer tires,1,1,1,Moderate,16.2,0,0,45,-0.6
Volkswagen,e-Golf,85,01.07.2018,4,0.4,Summer tires,1,0,0,Moderate,10.9,0,0,19,-5.9
Volkswagen,e-Golf,85,01.07.2018,5,0.6,Summer tires,1,0,0,Moderate,11.5,0,0,19,-5.3
Volkswagen,e-Golf,85,30.06.2018,42,4.9,Summer tires,1,0,1,Moderate,11.6,0,0,57,-5.2
Volkswagen,e-Golf,85,30.06.2018,50,6.1,Summer tires,1,0,1,Moderate,12.2,0,0,58,-4.6
Volkswagen,e-Golf,85,29.06.2018,20,1.5,Summer tires,1,1,1,Moderate,7.7,0,0,41,-9.1
Volkswagen,e-Golf,85,29.06.2018,19,3,Summer tires,1,1,1,Moderate,15.6,0,0,50,-1.2
Volkswagen,e-Golf,85,28.06.2018,19,2.8,Summer tires,1,1,1,Moderate,14.9,0,0,49,-1.9
Volkswagen,e-Golf,85,28.06.2018,22,1.6,Summer tires,1,0,1,Moderate,7.3,0,0,44,-9.5
Volkswagen,e-Golf,85,27.06.2018,19,1.4,Summer tires,1,1,1,Moderate,7.2,0,0,50,-9.6
Volkswagen,e-Golf,85,27.06.2018,19,3.1,Summer tires,1,1,1,Moderate,16.5,0,0,50,-0.3
Volkswagen,e-Golf,85,26.06.2018,2,0.3,Summer tires,1,0,0,Moderate,14.5,0,0,24,-2.3
Volkswagen,e-Golf,85,26.06.2018,21,1.6,Summer tires,1,0,1,Moderate,7.7,0,0,52,-9.1
Volkswagen,e-Golf,85,26.06.2018,19,3,Summer tires,1,1,1,Moderate,15.9,0,0,48,-0.9
Volkswagen,e-Golf,85,25.06.2018,24,2,Summer tires,1,0,1,Moderate,8.4,0,0,37,-8.4
Volkswagen,e-Golf,85,25.06.2018,19,3.2,Summer tires,1,1,1,Moderate,16.9,0,0,46,0.1
Volkswagen,e-Golf,85,24.06.2018,4,0.5,Summer tires,1,0,0,Moderate,12.2,0,0,16,-4.6
Volkswagen,e-Golf,85,23.06.2018,4,0.7,Summer tires,1,0,0,Moderate,16.9,0,0,26,0.1
Volkswagen,e-Golf,85,23.06.2018,4,0.2,Summer tires,1,0,0,Moderate,5.5,0,0,26,-11.3
Volkswagen,e-Golf,85,22.06.2018,22,1.7,Summer tires,1,0,1,Moderate,7.7,0,0,29,-9.1
Volkswagen,e-Golf,85,22.06.2018,19,3.4,Summer tires,1,1,1,Moderate,17.7,0,0,49,0.9
Volkswagen,e-Golf,85,21.06.2018,19,1.5,Summer tires,1,1,1,Moderate,8,0,0,33,-8.8
Volkswagen,e-Golf,85,21.06.2018,19,3.3,Summer tires,1,1,1,Moderate,17.2,0,0,46,0.4
Volkswagen,e-Golf,85,20.06.2018,5,0.5,Summer tires,1,0,0,Moderate,10.7,0,0,24,-6.1
Volkswagen,e-Golf,85,20.06.2018,19,1.3,Summer tires,1,1,1,Moderate,7.1,0,0,38,-9.7
Volkswagen,e-Golf,85,20.06.2018,19,3.2,Summer tires,1,1,1,Moderate,16.6,0,0,52,-0.2
Volkswagen,e-Golf,85,19.06.2018,23,3.3,Summer tires,1,0,1,Moderate,14.2,0,0,41,-2.6
Volkswagen,e-Golf,85,19.06.2018,15,1.6,Summer tires,1,0,0,Moderate,10.9,0,0,31,-5.9
Volkswagen,e-Golf,85,19.06.2018,21,1.5,Summer tires,1,0,1,Moderate,7,0,0,49,-9.8
Volkswagen,e-Golf,85,19.06.2018,3,0.5,Summer tires,1,0,0,Moderate,16.7,0,0,17,-0.1
Volkswagen,e-Golf,85,18.06.2018,29,2.4,Summer tires,1,0,1,Moderate,8.4,0,0,35,-8.4
Volkswagen,e-Golf,85,18.06.2018,19,3.2,Summer tires,1,1,1,Moderate,16.6,0,0,49,-0.2
Volkswagen,e-Golf,85,17.06.2018,4,0.5,Summer tires,1,0,0,Moderate,11.3,0,0,26,-5.5
Volkswagen,e-Golf,85,17.06.2018,4,0.5,Summer tires,1,0,0,Moderate,12,0,0,23,-4.8
Volkswagen,e-Golf,85,17.06.2018,5,0.6,Summer tires,1,0,0,Moderate,11.4,0,0,22,-5.4
Volkswagen,e-Golf,85,16.06.2018,22,1.4,Summer tires,1,0,1,Moderate,6.2,0,0,50,-10.6
Volkswagen,e-Golf,85,16.06.2018,22,3.5,Summer tires,1,0,1,Moderate,16.1,0,0,46,-0.7
Volkswagen,e-Golf,85,15.06.2018,19,1.2,Summer tires,1,1,1,Moderate,6.4,0,0,44,-10.4
Volkswagen,e-Golf,85,15.06.2018,19,3,Summer tires,1,1,1,Moderate,15.7,0,0,47,-1.1
Volkswagen,e-Golf,85,14.06.2018,22,2,Summer tires,1,0,1,Moderate,9.2,0,0,42,-7.6
Volkswagen,e-Golf,85,14.06.2018,19,3.3,Summer tires,1,1,1,Moderate,17.3,0,0,48,0.5
Volkswagen,e-Golf,85,13.06.2018,19,1.5,Summer tires,1,1,1,Moderate,7.7,0,0,48,-9.1
Volkswagen,e-Golf,85,13.06.2018,19,3.2,Summer tires,1,1,1,Moderate,16.7,0,0,47,-0.1
Volkswagen,e-Golf,85,12.06.2018,2,0.3,Summer tires,1,0,0,Moderate,13.2,0,0,25,-3.6
Volkswagen,e-Golf,85,12.06.2018,21,1.6,Summer tires,1,0,1,Moderate,7.7,0,0,44,-9.1
Volkswagen,e-Golf,85,12.06.2018,19,3,Summer tires,1,1,1,Moderate,16,0,0,45,-0.8
Volkswagen,e-Golf,85,11.06.2018,12,1.3,Summer tires,1,0,0,Moderate,11,0,0,29,-5.8
Volkswagen,e-Golf,85,11.06.2018,5,0.6,Summer tires,1,0,0,Moderate,11.5,0,0,17,-5.3
Volkswagen,e-Golf,85,11.06.2018,1,0.1,Summer tires,1,0,0,Moderate,9.1,0,0,14,-7.7
Volkswagen,e-Golf,85,10.06.2018,20,2.1,Summer tires,1,1,1,Moderate,10.6,0,0,25,-6.2
Volkswagen,e-Golf,85,09.06.2018,179,22.2,Summer tires,0,1,0,Moderate,12.4,0,0,78,-4.4
Volkswagen,e-Golf,85,01.06.2018,217,25.2,Summer tires,0,1,0,Moderate,11.6,0,0,51,-5.2
Volkswagen,e-Golf,85,01.06.2018,12,1.3,Summer tires,1,0,0,Moderate,10.9,0,0,30,-5.9
Volkswagen,e-Golf,85,30.05.2018,19,3.1,Summer tires,1,1,1,Moderate,16.5,0,0,43,-0.3
Volkswagen,e-Golf,85,30.05.2018,35,2.8,Summer tires,1,0,1,Moderate,8.1,0,0,33,-8.7
Volkswagen,e-Golf,85,29.05.2018,24,2.1,Summer tires,1,0,1,Moderate,8.7,0,0,40,-8.1
Volkswagen,e-Golf,85,29.05.2018,19,3.1,Summer tires,1,1,1,Moderate,16.1,0,0,49,-0.7
Volkswagen,e-Golf,85,28.05.2018,19,1.3,Summer tires,1,1,1,Moderate,6.6,0,0,49,-10.2
Volkswagen,e-Golf,85,28.05.2018,19,3,Summer tires,1,1,1,Moderate,15.8,0,0,43,-1
Volkswagen,e-Golf,85,27.05.2018,8,0.9,Summer tires,1,0,0,Moderate,11.4,0,0,29,-5.4
Volkswagen,e-Golf,85,27.05.2018,9,1.1,Summer tires,1,0,0,Moderate,11.7,0,0,31,-5.1
Volkswagen,e-Golf,85,26.05.2018,3,0.3,Summer tires,1,0,0,Moderate,11.3,0,0,16,-5.5
Volkswagen,e-Golf,85,25.05.2018,22,1.5,Summer tires,1,0,1,Moderate,6.7,0,0,42,-10.1
Volkswagen,e-Golf,85,25.05.2018,19,3.2,Summer tires,1,1,1,Moderate,16.8,0,0,46,0
Volkswagen,e-Golf,85,24.05.2018,20,1.3,Summer tires,1,1,1,Moderate,6.7,0,0,48,-10.1
Volkswagen,e-Golf,85,24.05.2018,19,3.2,Summer tires,1,1,1,Moderate,16.9,0,0,49,0.1
Volkswagen,e-Golf,85,23.05.2018,19,1.3,Summer tires,1,1,1,Moderate,7.1,0,0,50,-9.7
Volkswagen,e-Golf,85,23.05.2018,19,3.2,Summer tires,1,1,1,Moderate,16.7,0,0,47,-0.1
Volkswagen,e-Golf,85,22.05.2018,15,1.7,Summer tires,1,0,0,Moderate,11.5,0,0,38,-5.3
Volkswagen,e-Golf,85,22.05.2018,21,1.5,Summer tires,1,0,1,Moderate,7.1,0,0,52,-9.7
Volkswagen,e-Golf,85,22.05.2018,19,3,Summer tires,1,1,1,Moderate,16,0,0,48,-0.8
Volkswagen,e-Golf,85,21.05.2018,172,22.4,Summer tires,0,1,0,Moderate,13,0,0,72,-3.8
Volkswagen,e-Golf,85,21.05.2018,27,2.8,Summer tires,1,0,1,Moderate,10.3,0,0,28,-6.5
Volkswagen,e-Golf,85,18.05.2018,169,18.1,Summer tires,0,1,0,Moderate,10.7,0,0,55,-6.1
Volkswagen,e-Golf,85,17.05.2018,58,6.4,Summer tires,1,0,1,Moderate,11,0,0,27,-5.8
Volkswagen,e-Golf,85,13.05.2018,10,1.1,Summer tires,1,0,0,Moderate,10.6,0,0,29,-6.2
Volkswagen,e-Golf,85,13.05.2018,2,0.3,Summer tires,1,0,0,Moderate,14.9,0,0,19,-1.9
Volkswagen,e-Golf,85,12.05.2018,1,0.1,Summer tires,1,0,0,Moderate,14.5,0,0,20,-2.3
Volkswagen,e-Golf,85,12.05.2018,2,0.3,Summer tires,1,0,0,Moderate,12.8,0,0,6,-4
Volkswagen,e-Golf,85,11.05.2018,19,1.3,Summer tires,1,1,1,Moderate,7.1,0,0,49,-9.7
Volkswagen,e-Golf,85,11.05.2018,22,3.7,Summer tires,1,0,1,Moderate,16.7,0,0,45,-0.1
Volkswagen,e-Golf,85,09.05.2018,22,1.5,Summer tires,1,0,1,Moderate,6.7,0,0,27,-10.1
Volkswagen,e-Golf,85,09.05.2018,19,3,Summer tires,1,1,1,Moderate,16,0,0,48,-0.8
Volkswagen,e-Golf,85,08.05.2018,2,0.3,Summer tires,1,0,0,Moderate,13.5,0,0,28,-3.3
Volkswagen,e-Golf,85,08.05.2018,21,1.4,Summer tires,1,0,1,Moderate,6.9,0,0,41,-9.9
Volkswagen,e-Golf,85,08.05.2018,22,3.5,Summer tires,1,0,1,Moderate,15.9,0,0,40,-0.9
Volkswagen,e-Golf,85,07.05.2018,19,3.3,Summer tires,1,1,1,Moderate,17.3,0,0,38,0.5
Volkswagen,e-Golf,85,07.05.2018,22,1.9,Summer tires,1,0,1,Moderate,8.7,0,0,38,-8.1
Volkswagen,e-Golf,85,06.05.2018,183,26.7,Summer tires,0,1,0,Moderate,14.6,0,0,42,-2.2
Volkswagen,e-Golf,85,06.05.2018,151,15.4,Summer tires,0,1,0,Moderate,10.2,0,0,77,-6.6
Volkswagen,e-Golf,85,05.05.2018,159,20.7,Summer tires,0,1,0,Moderate,13,0,0,71,-3.8
Volkswagen,e-Golf,85,05.05.2018,159,16.9,Summer tires,0,1,0,Moderate,10.6,0,0,79,-6.2
Volkswagen,e-Golf,85,04.05.2018,39,4.7,Summer tires,1,0,1,Moderate,12.1,0,0,61,-4.7
Volkswagen,e-Golf,85,04.05.2018,43,5,Summer tires,1,0,1,Moderate,11.6,0,0,43,-5.2
Volkswagen,e-Golf,85,04.05.2018,24,4.1,Summer tires,1,0,1,Moderate,17,0,0,35,0.2
Volkswagen,e-Golf,85,03.05.2018,22,1.6,Summer tires,1,0,1,Moderate,7.2,0,0,34,-9.6
Volkswagen,e-Golf,85,03.05.2018,19,3.4,Summer tires,1,1,1,Moderate,17.7,0,0,41,0.9
Volkswagen,e-Golf,85,02.05.2018,525,64,Summer tires,0,1,0,Moderate,12.2,0,0,71,-4.6
Volkswagen,e-Golf,85,30.04.2018,270,31.3,Summer tires,0,1,0,Moderate,11.6,0,0,67,-5.2
Volkswagen,e-Golf,85,30.04.2018,1,0.1,Summer tires,1,0,0,Moderate,14.6,0,0,13,-2.2
Volkswagen,e-Golf,85,30.04.2018,1,0.1,Summer tires,1,0,0,Moderate,13.6,0,0,13,-3.2
Volkswagen,e-Golf,85,29.04.2018,77,8.4,Summer tires,1,0,1,Moderate,10.9,0,0,57,-5.9
Volkswagen,e-Golf,85,29.04.2018,51,6.6,Summer tires,1,0,1,Moderate,12.9,0,0,14,-3.9
Volkswagen,e-Golf,85,03.11.2017,71,11.4,Summer tires,1,0,1,Moderate,16.1,0,0,47,-0.7
Volkswagen,e-Golf,85,03.11.2017,63,8.5,Summer tires,1,0,1,Moderate,13.5,0,0,61,-3.3
Volkswagen,e-Golf,85,03.11.2017,2,0.3,Summer tires,1,0,0,Moderate,13.2,0,0,19,-3.6
Volkswagen,e-Golf,85,02.11.2017,19,1.7,Summer tires,1,1,1,Moderate,9.1,0,0,47,-7.7
Volkswagen,e-Golf,85,02.11.2017,20,3.6,Summer tires,1,1,1,Moderate,17.9,0,0,45,1.1
Volkswagen,e-Golf,85,01.11.2017,370,56.6,Summer tires,0,1,0,Moderate,15.3,0,0,77,-1.5
Volkswagen,e-Golf,85,01.11.2017,2,0.2,Summer tires,1,0,0,Moderate,12,0,0,22,-4.8
Volkswagen,e-Golf,85,01.11.2017,7,1,Summer tires,1,0,0,Moderate,13.7,0,0,22,-3.1
Volkswagen,e-Golf,85,31.10.2017,211,26.4,Summer tires,0,1,0,Moderate,12.5,0,0,77,-4.3
Volkswagen,e-Golf,85,31.10.2017,352,42.6,Summer tires,0,1,0,Moderate,12.1,0,0,73,-4.7
Volkswagen,e-Golf,85,28.10.2017,69,8,Summer tires,1,0,1,Moderate,11.6,0,0,48,-5.2
Volkswagen,e-Golf,85,28.10.2017,50,6.5,Summer tires,1,0,1,Moderate,13,0,0,64,-3.8
Volkswagen,e-Golf,85,27.10.2017,61,6.8,Summer tires,1,0,1,Moderate,11.1,0,0,62,-5.7
Volkswagen,e-Golf,85,27.10.2017,20,3.6,Summer tires,1,1,1,Moderate,18,0,0,50,1.2
Volkswagen,e-Golf,85,26.10.2017,33,3.2,Summer tires,1,0,1,Moderate,9.6,0,0,39,-7.2
Volkswagen,e-Golf,85,26.10.2017,20,3.8,Summer tires,1,1,1,Moderate,19.1,0,0,54,2.3
Volkswagen,e-Golf,85,25.10.2017,19,1.6,Summer tires,1,1,1,Moderate,8.5,0,0,48,-8.3
Volkswagen,e-Golf,85,25.10.2017,20,3.3,Summer tires,1,1,1,Moderate,16.4,0,0,46,-0.4
Volkswagen,e-Golf,85,24.10.2017,21,1.8,Summer tires,1,0,1,Moderate,8.4,0,0,43,-8.4
Volkswagen,e-Golf,85,24.10.2017,20,3.7,Summer tires,1,1,1,Moderate,18.6,0,0,48,1.8
Volkswagen,e-Golf,85,23.10.2017,20,3.4,Summer tires,1,1,1,Moderate,17.1,0,0,43,0.3
Volkswagen,e-Golf,85,23.10.2017,19,1.5,Summer tires,1,1,1,Moderate,8.1,0,0,51,-8.7
Volkswagen,e-Golf,85,21.10.2017,20,2.5,Summer tires,1,1,1,Moderate,12.7,0,0,31,-4.1
Volkswagen,e-Golf,85,21.10.2017,2,0.2,Summer tires,1,0,0,Moderate,9.4,0,0,20,-7.4
Volkswagen,e-Golf,85,20.10.2017,23,1.8,Summer tires,1,0,1,Moderate,8,0,0,39,-8.8
Volkswagen,e-Golf,85,20.10.2017,20,3.4,Summer tires,1,1,1,Moderate,17,0,0,55,0.2
Volkswagen,e-Golf,85,19.10.2017,19,1.4,Summer tires,1,1,1,Moderate,7.5,0,0,42,-9.3
Volkswagen,e-Golf,85,19.10.2017,20,3.5,Summer tires,1,1,1,Moderate,17.3,0,0,50,0.5
Volkswagen,e-Golf,85,18.10.2017,19,1.4,Summer tires,1,1,1,Moderate,7.5,0,0,48,-9.3
Volkswagen,e-Golf,85,18.10.2017,20,3.3,Summer tires,1,1,1,Moderate,16.5,0,0,45,-0.3
Volkswagen,e-Golf,85,17.10.2017,15,1.9,Summer tires,1,0,0,Moderate,12.5,0,0,34,-4.3
Volkswagen,e-Golf,85,17.10.2017,21,1.7,Summer tires,1,0,1,Moderate,8.3,0,0,33,-8.5
Volkswagen,e-Golf,85,17.10.2017,20,3.4,Summer tires,1,1,1,Moderate,16.8,0,0,47,0
Volkswagen,e-Golf,85,16.10.2017,19,1.4,Summer tires,1,1,1,Moderate,7.2,0,0,49,-9.6
Volkswagen,e-Golf,85,16.10.2017,20,3.5,Summer tires,1,1,1,Moderate,17.4,0,0,46,0.6
Volkswagen,e-Golf,85,15.10.2017,4,0.4,Summer tires,1,0,0,Moderate,11,0,0,22,-5.8
Volkswagen,e-Golf,85,15.10.2017,4,0.5,Summer tires,1,0,0,Moderate,12.5,0,0,23,-4.3
Volkswagen,e-Golf,85,15.10.2017,5,0.7,Summer tires,1,0,0,Moderate,13.1,0,0,21,-3.7
Volkswagen,e-Golf,85,14.10.2017,39,4.4,Summer tires,1,0,1,Moderate,11.4,0,0,39,-5.4
Volkswagen,e-Golf,85,14.10.2017,46,6.3,Summer tires,1,0,1,Moderate,13.8,0,0,50,-3
Volkswagen,e-Golf,85,13.10.2017,20,1.6,Summer tires,1,1,1,Moderate,7.9,0,0,43,-8.9
Volkswagen,e-Golf,85,13.10.2017,20,3.6,Summer tires,1,1,1,Moderate,17.9,0,0,47,1.1
Volkswagen,e-Golf,85,12.10.2017,33,2.8,Summer tires,1,0,1,Moderate,8.5,0,0,36,-8.3
Volkswagen,e-Golf,85,12.10.2017,20,3.5,Summer tires,1,1,1,Moderate,17.3,0,0,48,0.5
Volkswagen,e-Golf,85,11.10.2017,20,1.6,Summer tires,1,1,1,Moderate,8.1,0,0,44,-8.7
Volkswagen,e-Golf,85,11.10.2017,20,3.5,Summer tires,1,1,1,Moderate,17.4,0,0,43,0.6
Volkswagen,e-Golf,85,10.10.2017,23,2,Summer tires,1,0,1,Moderate,8.8,0,0,41,-8
Volkswagen,e-Golf,85,10.10.2017,20,3.7,Summer tires,1,1,1,Moderate,18.5,0,0,38,1.7
Volkswagen,e-Golf,85,08.10.2017,19,2.6,Summer tires,1,1,1,Moderate,13.6,0,0,29,-3.2
Volkswagen,e-Golf,85,08.10.2017,34,4.7,Summer tires,1,0,1,Moderate,13.8,0,0,69,-3
Volkswagen,e-Golf,85,07.10.2017,140,18.3,Summer tires,0,1,0,Moderate,13.1,0,0,53,-3.7
Volkswagen,e-Golf,85,07.10.2017,36,5,Summer tires,1,0,1,Moderate,14,0,0,51,-2.8
Volkswagen,e-Golf,85,07.10.2017,51,6.9,Summer tires,1,0,1,Moderate,13.5,0,0,67,-3.3
Volkswagen,e-Golf,85,06.10.2017,22,3.2,Summer tires,1,0,1,Moderate,14.7,0,0,59,-2.1
Volkswagen,e-Golf,85,06.10.2017,22,2.9,Summer tires,1,0,1,Moderate,13.1,0,0,19,-3.7
Volkswagen,e-Golf,85,06.10.2017,17,2.3,Summer tires,1,0,0,Moderate,13.6,0,0,25,-3.2
Volkswagen,e-Golf,85,06.10.2017,22,2.7,Summer tires,1,0,1,Moderate,12.2,0,0,25,-4.6
Volkswagen,e-Golf,85,05.10.2017,108,14.8,Summer tires,1,0,1,Moderate,13.7,0,0,46,-3.1
Volkswagen,e-Golf,85,05.10.2017,34,4.7,Summer tires,1,0,1,Moderate,13.8,0,0,46,-3
Volkswagen,e-Golf,85,04.10.2017,38,5.1,Summer tires,1,0,1,Moderate,13.4,0,0,57,-3.4
Volkswagen,e-Golf,85,04.10.2017,44,5.5,Summer tires,1,0,1,Moderate,12.5,0,0,34,-4.3
Volkswagen,e-Golf,85,02.10.2017,46,5.8,Summer tires,1,0,1,Moderate,12.5,0,0,50,-4.3
Volkswagen,e-Golf,85,29.09.2017,19,1.5,Summer tires,1,1,1,Moderate,8,0,0,37,-8.8
