manufacturer,version,fuel_date,trip_distance(km),power(kW),quantity(kWh),tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note
Volkswagen,e-Golf,26.09.2018,86,85,10.4,Summer tires,1,0,1,Normal,12.1,0,0,44,-0.6,Restreichweite 86km = Total 172km
Volkswagen,e-Golf,24.09.2018,65,85,7.73,Summer tires,1,0,1,Normal,11.9,0,0,45,-0.8,
Volkswagen,e-Golf,23.09.2018,91,85,10.82,Summer tires,1,1,1,Normal,11.9,0,0,52,-0.8,
Volkswagen,e-Golf,22.09.2018,131,85,14.93,Summer tires,1,0,1,Normal,11.4,0,0,40,-1.3,Restreichweite 29km = Total 160km
Volkswagen,e-Golf,20.09.2018,23,85,2.62,Summer tires,1,0,1,Normal,11.4,0,0,42,-1.3,
Volkswagen,e-Golf,19.09.2018,140,85,16.66,Summer tires,1,0,1,Normal,11.9,0,0,46,-0.8,Restreichweite 17km = Total 157km
Volkswagen,e-Golf,16.09.2018,58,85,6.49,Summer tires,1,1,1,Normal,11.2,0,0,66,-1.5,
Volkswagen,e-Golf,15.09.2018,92,85,12.97,Summer tires,1,1,0,Normal,14.1,0,0,87,1.4,Schnellladung Autobahnraststätte Gunzgen Süd. Nur 20Rp./KWh! 
Volkswagen,e-Golf,15.09.2018,85,85,10.88,Summer tires,1,1,1,Normal,12.8,0,0,64,0.1,Schnellladung Autobahnraststätte Deitingen/Solothurn. 63Rp./Kwh
Volkswagen,e-Golf,14.09.2018,117,85,13.92,Summer tires,1,1,1,Normal,11.9,1,0,42,-0.8,Restreichweite 54km = Total 171km
Volkswagen,e-Golf,12.09.2018,102,85,11.73,Summer tires,1,0,1,Normal,11.5,1,0,53,-1.2,
Volkswagen,e-Golf,11.09.2018,107,85,11.77,Summer tires,1,0,1,Normal,11,1,0,44,-1.7,
Volkswagen,e-Golf,09.09.2018,156,85,17.62,Summer tires,1,0,1,Normal,11.3,1,0,41,-1.4,Restreichweite 12km = Total 167km
Volkswagen,e-Golf,05.09.2018,122,85,13.78,Summer tires,1,0,1,Normal,11.3,1,0,43,-1.4,Restreichweite 40km = Total 162km
Volkswagen,e-Golf,02.09.2018,108,85,13.82,Summer tires,1,1,1,Normal,12.8,1,0,66,0.1,Restreichweite 42km = Total 150km
Volkswagen,e-Golf,01.09.2018,53,85,6.52,Summer tires,1,0,1,Normal,12.3,0,0,40,-0.4,Restreichweite 104km = Total 157km
Volkswagen,e-Golf,29.08.2018,123,85,13.65,Summer tires,1,0,1,Moderate,11.1,0,0,43,-1.6,Restreichweite 56km = Total 179km
Volkswagen,e-Golf,25.08.2018,118,85,16.87,Summer tires,1,1,1,Normal,14.3,1,0,62,1.6,Restreichweite 14km = Total 132km
Volkswagen,e-Golf,24.08.2018,145,85,17.26,Summer tires,1,1,1,Normal,11.9,1,0,44,-0.8,Restreichweite 19km = Total 164km
Volkswagen,e-Golf,23.08.2018,62,85,6.51,Summer tires,1,0,1,Normal,10.5,1,0,43,-2.2,Restreichweite 128km = Total 190km!
Volkswagen,e-Golf,20.08.2018,127,85,13.46,Summer tires,1,0,1,Normal,10.6,1,0,46,-2.1,Restreichweite 59km = Total 186km
Volkswagen,e-Golf,18.08.2018,119,85,14.99,Summer tires,1,1,1,Normal,12.6,1,0,56,-0.1,Restreichweite 38km = Total 157km
Volkswagen,e-Golf,17.08.2018,42,85,5.08,Summer tires,1,0,1,Normal,12.1,1,0,41,-0.6,Restreichweite 132km = Total 174km
Volkswagen,e-Golf,16.08.2018,124,85,15.5,Summer tires,1,1,1,Normal,12.5,1,0,61,-0.2,Restreichweite 31km = Total 155km 
Volkswagen,e-Golf,15.08.2018,125,85,14.12,Summer tires,1,1,1,Normal,11.3,1,0,46,-1.4,Restreichweite 43km = Total 168km
Volkswagen,e-Golf,12.08.2018,102,85,10.6,Summer tires,1,1,1,Normal,10.4,1,0,54,-2.3,Restreichweite 90km = Total 192km!
Volkswagen,e-Golf,11.08.2018,123,85,13.89,Summer tires,1,0,1,Normal,11.3,1,0,41,-1.4,Restreichweite 45km = Total 168km
Volkswagen,e-Golf,08.08.2018,84,85,9.15,Summer tires,1,0,1,Normal,10.9,1,0,44,-1.8,
Volkswagen,e-Golf,05.08.2018,62,85,6.88,Summer tires,1,1,1,Normal,11.1,1,0,64,-1.6,
Volkswagen,e-Golf,05.08.2018,111,85,14.54,Summer tires,1,1,1,Normal,13.1,1,0,73,0.4,Restreichweite 49km = Total 160km 
Volkswagen,e-Golf,04.08.2018,54,85,6.37,Summer tires,1,0,1,Normal,11.8,1,0,40,-0.9,Restreichweite 129km = Total 183km
Volkswagen,e-Golf,02.08.2018,117,85,13.1,Summer tires,1,0,1,Normal,11.2,1,0,39,-1.5,Restreichweite 59km = Total 176km
Volkswagen,e-Golf,06.07.2018,109,85,12.09,Summer tires,1,0,1,Normal,11.1,1,0,42,-1.6,
Volkswagen,e-Golf,04.07.2018,138,85,14.76,Summer tires,1,0,1,Normal,10.7,1,0,43,-2,Restreichweite 41km = Total 179km nicht ganz voll geladen
Volkswagen,e-Golf,02.07.2018,120,85,15.24,Summer tires,1,1,1,Normal,12.7,1,0,63,0,
Volkswagen,e-Golf,01.07.2018,75,85,8.1,Summer tires,1,0,1,Normal,10.8,0,0,53,-1.9,Restreichweite 112km = Total 187km
Volkswagen,e-Golf,29.06.2018,79,85,8.45,Summer tires,1,0,1,Normal,10.7,0,0,44,-2,
Volkswagen,e-Golf,28.06.2018,125,85,13.25,Summer tires,1,0,1,Normal,10.6,1,0,43,-2.1,
Volkswagen,e-Golf,26.06.2018,130,85,14.3,Summer tires,1,0,1,Normal,11,1,0,43,-1.7,Restreichweite 50km = Total 180km
Volkswagen,e-Golf,23.06.2018,138,85,14.76,Summer tires,1,0,1,Moderate,10.7,1,0,46,-2,Restreichweite 42km = Total 180km
Volkswagen,e-Golf,21.06.2018,85,85,9.09,Summer tires,1,0,1,Normal,10.7,1,0,42,-2,Restreichweite 100km = Total 185km
Volkswagen,e-Golf,20.06.2018,136,85,15.5,Summer tires,1,0,1,Normal,11.4,0,0,43,-1.3,Restreichweite 31km = Total 167km
Volkswagen,e-Golf,17.06.2018,131,85,14.14,Summer tires,1,0,1,Normal,10.8,0,0,41,-1.9,Restreichweite 41km = Total 172km
Volkswagen,e-Golf,15.06.2018,78,85,8.97,Summer tires,1,0,1,Normal,11.5,0,0,43,-1.2,Restreichweite 105km = Total 183km
Volkswagen,e-Golf,13.06.2018,89,85,10.5,Summer tires,1,0,1,Normal,11.8,0,0,38,-0.9,Restreichweite 86km = Total 175km
Volkswagen,e-Golf,11.06.2018,132,85,14.65,Summer tires,1,0,1,Normal,11.1,0,0,45,-1.6,Restreichweite 44km = Total 176km
Volkswagen,e-Golf,10.06.2018,46,85,5.38,Summer tires,1,0,1,Normal,11.7,0,0,55,-1,Restreichweite 140km = Total 185km
Volkswagen,e-Golf,08.06.2018,112,85,12.88,Summer tires,1,1,1,Normal,11.5,1,0,53,-1.2,Restreichweite 64km = Total 176km
Volkswagen,e-Golf,06.06.2018,84,85,9.4,Summer tires,1,1,1,Normal,11.2,0,0,49,-1.5,Restreichweite 103km = Total 187km
Volkswagen,e-Golf,05.06.2018,51,85,5.96,Summer tires,1,0,1,Normal,11.7,0,0,39,-1,Restreichweite 131km = Total 182km
Volkswagen,e-Golf,02.06.2018,121,85,15.24,Summer tires,1,1,1,Normal,12.6,0,0,57,-0.1,Restreichweite 32km = Total 153km
Volkswagen,e-Golf,01.06.2018,66,85,7.26,Summer tires,1,0,1,Normal,11,1,0,41,-1.7,Restreichweite 122km = Total 188km
Volkswagen,e-Golf,30.05.2018,134,85,14.87,Summer tires,1,0,1,Normal,11.1,1,0,36,-1.6,Restreichweite 35km = Total 169km
Volkswagen,e-Golf,29.05.2018,33,85,3.92,Summer tires,1,0,1,Normal,11.9,0,0,43,-0.8,Restreichweite 157km = Total 190km
Volkswagen,e-Golf,27.05.2018,137,85,14.79,Summer tires,1,1,1,Normal,10.8,1,0,49,-1.9,Restreichweite 45km = Total 182km
Volkswagen,e-Golf,25.05.2018,95,85,11.02,Summer tires,1,0,1,Normal,11.6,0,0,43,-1.1,REstreichweite 84km = Total 179km
Volkswagen,e-Golf,22.05.2018,90,85,9.54,Summer tires,1,0,1,Normal,10.6,0,0,45,-2.1,
Volkswagen,e-Golf,19.05.2018,150,85,17.55,Summer tires,1,1,1,Normal,11.7,0,0,45,-1,Restreichweite 14km = Total 164km. Gratis geladen bei ABB Baden-Dättwil
Volkswagen,e-Golf,17.05.2018,94,85,12.97,Summer tires,1,0,1,Normal,13.8,0,0,42,1.1,
Volkswagen,e-Golf,14.05.2018,76,85,9.12,Summer tires,1,0,1,Normal,12,0,0,44,-0.7,
Volkswagen,e-Golf,13.05.2018,113,85,14.01,Summer tires,0,1,1,Normal,12.4,0,0,78,-0.3,Davon 75km Autobahn max. 110km/h
Volkswagen,e-Golf,12.05.2018,119,85,15.11,Summer tires,0,1,1,Normal,12.7,0,0,78,0,DC 50Kw Raststätte Grauholz 83Rp./Kwh max.110km/h
Volkswagen,e-Golf,12.05.2018,112,85,14.78,Summer tires,0,1,1,Normal,13.2,0,0,70,0.5,Restreichweite 34km = Total 146km. DC 50KW Raststätte Grauholz 85Rp./Kwh. max.110km/h
Volkswagen,e-Golf,12.05.2018,10,85,0.99,Summer tires,1,0,1,Normal,9.9,0,0,42,-2.8,
Volkswagen,e-Golf,11.05.2018,118,85,13.68,Summer tires,1,0,1,Normal,11.6,0,0,45,-1.1,"Restreichweite 54km = Total 172km. Strom Gratis, aber Fr.1.- Parkgebühr."
Volkswagen,e-Golf,08.05.2018,106,85,11.66,Summer tires,1,0,1,Normal,11,0,0,43,-1.7,Restreichweite 74km = Total 180km
Volkswagen,e-Golf,06.05.2018,114,85,14.13,Summer tires,1,1,1,Normal,12.4,0,0,58,-0.3,Restreichweite 47km = Total 161km. Davon 50km Autobahn mit 110km/h
Volkswagen,e-Golf,05.05.2018,97,85,12.02,Summer tires,1,0,1,Normal,12.4,0,0,40,-0.3,"Restreichweite 69km = Total 166km. Strom kostenlos, aber Fr.1.00.- Parkgebühr"
Volkswagen,e-Golf,02.05.2018,128,85,17.15,Summer tires,1,1,1,Normal,13.4,0,0,55,0.7,Restreichweite 18km = Total 146km. Davon 60km Autobahn mit 120Km/h
Volkswagen,e-Golf,01.05.2018,31,85,3.75,Summer tires,1,0,1,Normal,12.1,0,0,45,-0.6,
Volkswagen,e-Golf,01.05.2018,109,85,12.97,Summer tires,1,0,1,Moderate,11.9,0,0,39,-0.8,Restreichweite 67km = Total 176km
Volkswagen,e-Golf,28.04.2018,113,85,14.01,Summer tires,1,0,1,Moderate,12.4,0,0,34,-0.3,Restreichweite 47km = Total 160km
Volkswagen,e-Golf,22.04.2018,27,85,3.1,Winter tires,1,0,1,Normal,11.5,0,0,45,-1.2,
Volkswagen,e-Golf,21.04.2018,166,85,18.26,Winter tires,1,0,1,Normal,11,0,0,43,-1.7,Restreichweite 9km = Total 175km
Volkswagen,e-Golf,19.04.2018,71,85,8.31,Winter tires,1,0,1,Normal,11.7,0,0,43,-1,Restreichweite 109km = Total 180km
Volkswagen,e-Golf,18.04.2018,47,85,5.64,Winter tires,1,0,1,Normal,12,0,0,44,-0.7,Restreichweite 140km = Total 187km
Volkswagen,e-Golf,17.04.2018,83,85,10.37,Winter tires,1,0,1,Normal,12.5,0,0,40,-0.2,Restreichweite 90km = Total 173km
Volkswagen,e-Golf,13.04.2018,135,85,17.41,Winter tires,1,1,1,Normal,12.9,0,0,53,0.2,Restreichweite 16km = Total 151km
Volkswagen,e-Golf,12.04.2018,110,85,13.86,Winter tires,1,0,1,Normal,12.6,0,0,46,-0.1,Restreichweite 48km = Total 158km
Volkswagen,e-Golf,07.04.2018,130,85,16.25,Winter tires,1,1,1,Normal,12.5,0,0,56,-0.2,17°C. Restreichweite 29km = Total 159km
Volkswagen,e-Golf,07.04.2018,19,85,2.86,Winter tires,1,0,1,Normal,15.1,0,0,38,2.4,Restreichweite 142km = Total 161km
Volkswagen,e-Golf,05.04.2018,113,85,16.04,Winter tires,1,1,1,Normal,14.2,0,0,45,1.5,Restreichweite 25km = Total 138km
Volkswagen,e-Golf,30.03.2018,53,85,7.84,Winter tires,1,0,1,Normal,14.8,0,0,57,2.1,7°C bis 8.5°C. 
Volkswagen,e-Golf,30.03.2018,86,85,14.36,Winter tires,1,0,1,Normal,16.7,0,0,53,4,3.5°C bis 9°C. Restreichweite 38km = Total 124km. DC-Ladung gratis 
Volkswagen,e-Golf,29.03.2018,70,85,8.61,Winter tires,1,0,1,Normal,12.3,0,0,44,-0.4,5.5°C bis 10°C. Restreichweite 100km = Total 170km
Volkswagen,e-Golf,28.03.2018,84,85,12.76,Winter tires,1,0,1,Normal,15.2,0,0,44,2.5,3.5°C bis 10.5°C. Restreichweite 49km = Total 133km
Volkswagen,e-Golf,26.03.2018,89,85,11.57,Winter tires,1,0,1,Normal,13,0,0,50,0.3,3.5°C bis 11°C. 
Volkswagen,e-Golf,25.03.2018,82,85,10.66,Winter tires,1,0,1,Normal,13,0,0,46,0.3,3.5°C bis 15°C. 
Volkswagen,e-Golf,23.03.2018,50,85,6.6,Winter tires,1,0,1,Normal,13.2,0,0,46,0.5,2.5°C bis 10°C. Restreichweite 114km = Total 164km
Volkswagen,e-Golf,22.03.2018,74,85,12.8,Winter tires,1,0,1,Normal,17.3,0,0,52,4.6,Heute -4.5°C bis 6°C. Restreichweite 49km = Total 123km
Volkswagen,e-Golf,21.03.2018,57,85,10.43,Winter tires,1,0,1,Normal,18.3,0,0,50,5.6,3°C. Restreichweite 64km = Total 121km
Volkswagen,e-Golf,20.03.2018,57,85,10.94,Winter tires,1,0,1,Normal,19.2,0,0,50,6.5,2°C. Restreichweite 61km = Total 118km
Volkswagen,e-Golf,19.03.2018,60,85,11.58,Winter tires,1,0,1,Normal,19.3,0,0,41,6.6,0°C. Restreichweite 54km = Total 114km
Volkswagen,e-Golf,18.03.2018,53,85,9.32,Winter tires,1,0,1,Normal,17.6,0,0,39,4.9,2°C.
Volkswagen,e-Golf,16.03.2018,122,85,16.83,Winter tires,1,0,1,Normal,13.8,0,0,44,1.1,8°C. Restreichweite 15km = Total 137km
Volkswagen,e-Golf,14.03.2018,73,85,10.8,Winter tires,1,0,1,Normal,14.8,0,0,46,2.1,8°C. Restreichweite 75km = Total 148km
Volkswagen,e-Golf,13.03.2018,75,85,12.07,Winter tires,1,0,1,Normal,16.1,0,0,45,3.4,6°C. Restreichweite 56km = Total 131km
Volkswagen,e-Golf,10.03.2018,100,85,16.2,Winter tires,1,1,1,Normal,16.2,0,0,57,3.5,8°C. Restreichweite 25km = Total 125km
Volkswagen,e-Golf,10.03.2018,12,85,2.23,Winter tires,1,0,1,Normal,18.6,0,0,42,5.9,7.5°C. Restreichweite 150km = Total 162km
Volkswagen,e-Golf,09.03.2018,92,85,13.89,Winter tires,1,0,1,Normal,15.1,0,0,48,2.4,9°C. Restreichweite 45km = Total 137km
Volkswagen,e-Golf,07.03.2018,51,85,8.05,Winter tires,1,0,1,Normal,15.8,0,0,44,3.1,5°C. Restreichweite 90km = Total 141km
Volkswagen,e-Golf,06.03.2018,58,85,8.23,Winter tires,1,0,1,Normal,14.2,0,0,47,1.5,8°C. Restreichweite 100km = Total 158km
Volkswagen,e-Golf,05.03.2018,114,85,16.87,Winter tires,1,0,1,Normal,14.8,0,0,50,2.1,7°C. Restreichweite 18km = Total 132km
Volkswagen,e-Golf,04.03.2018,60,85,13.26,Winter tires,1,0,1,Normal,22.1,0,0,40,9.4,4.5°C.
Volkswagen,e-Golf,02.03.2018,15,85,3.55,Winter tires,1,0,1,Normal,23.7,0,0,39,11,3°C unter Null
Volkswagen,e-Golf,01.03.2018,26,85,6.89,Winter tires,1,0,1,Normal,26.5,0,0,36,13.8,3°C unter Null. Restreichweite 87km = Total 113km
Volkswagen,e-Golf,28.02.2018,33,85,7.59,Winter tires,1,0,1,Normal,23,0,0,44,10.3,Temp.5°C unter Null
Volkswagen,e-Golf,27.02.2018,36,85,8.56,Winter tires,1,0,1,Normal,23.8,0,0,46,11.1,-9°C! Restreichweite 72km = Total 108km
Volkswagen,e-Golf,26.02.2018,32,85,8.16,Winter tires,1,0,1,Normal,25.5,0,0,34,12.8,10°C unter Null! Restreichweite 72km = Total 104km
Volkswagen,e-Golf,25.02.2018,64,85,10.43,Winter tires,1,0,1,Normal,16.3,0,0,56,3.6,
Volkswagen,e-Golf,25.02.2018,66,85,11.88,Winter tires,1,0,1,Normal,18,0,0,57,5.3,Schnellladung Singen/D gratis
Volkswagen,e-Golf,25.02.2018,28,85,5.76,Winter tires,1,0,1,Normal,20.6,0,0,44,7.9,Schnellladung Bodenseecenter Friedrichshafen 35Rp./KWh
Volkswagen,e-Golf,24.02.2018,68,85,11.76,Winter tires,1,0,1,Normal,17.3,0,0,60,4.6,Schnellladung Bodenseecenter Friedrichshafen 34Rp./KWh
Volkswagen,e-Golf,24.02.2018,20,85,3.54,Winter tires,1,0,1,Normal,17.7,0,0,49,5,Schnellladung gratis
Volkswagen,e-Golf,24.02.2018,44,85,8.22,Winter tires,1,0,1,Normal,18.7,0,0,49,6,Schnellladung gratis
Volkswagen,e-Golf,24.02.2018,18,85,3.38,Winter tires,1,0,1,Normal,18.8,0,0,41,6.1,Restreichweite 140km = Total 158km
Volkswagen,e-Golf,23.02.2018,54,85,11.77,Winter tires,1,0,1,Normal,21.8,0,0,45,9.1,Restreichweite 50km = Total 104km
Volkswagen,e-Golf,22.02.2018,55,85,11.11,Winter tires,1,0,1,Normal,20.2,0,0,43,7.5,Restreichweite 57km = Total 112km
Volkswagen,e-Golf,21.02.2018,25,85,5.37,Winter tires,1,0,1,Normal,21.5,0,0,37,8.8,Restreichweite 106km = Total 131km
Volkswagen,e-Golf,20.02.2018,48,85,9.36,Winter tires,1,0,1,Normal,19.5,0,0,46,6.8,Restreichweite 69km = Total 117km
Volkswagen,e-Golf,19.02.2018,61,85,12.99,Winter tires,1,0,1,Normal,21.3,0,0,41,8.6,Restreichweite 35km = Total 95km! Kalt und nur Kurzstrecken<br />
Volkswagen,e-Golf,16.02.2018,66,85,13.2,Winter tires,1,0,1,Normal,20,0,0,35,7.3,Restreichweite 45km = Total 111km
Volkswagen,e-Golf,14.02.2018,34,85,7.07,Winter tires,1,0,1,Normal,20.8,0,0,44,8.1,Restreichweite 88km = Total 122km
Volkswagen,e-Golf,13.02.2018,92,85,16.74,Winter tires,1,1,1,Normal,18.2,0,0,56,5.5,
Volkswagen,e-Golf,11.02.2018,53,85,10.07,Winter tires,0,1,0,Normal,19,0,0,99,6.3,Schnellladung Autobahnraststätte Gunzgen Süd: Neue Ladestation seit Januar Einführungspreis bis April 18 = 20Rp./KWh!
Volkswagen,e-Golf,11.02.2018,59,85,12.56,Winter tires,0,1,0,Normal,21.3,0,0,82,8.6,Schnellladung Autobahnraststätte Grauholz: 85Rp./KWh
Volkswagen,e-Golf,11.02.2018,56,85,9.74,Winter tires,1,1,0,Normal,17.4,0,0,73,4.7,Schnellladung Autobahnraststätte Rose de la Broye: 86Rp./KWh
Volkswagen,e-Golf,11.02.2018,78,85,11.38,Winter tires,1,1,1,Normal,14.6,0,0,59,1.9,Schnellladung Amag Lausanne: 72Rp./Kwh
Volkswagen,e-Golf,10.02.2018,51,85,7.03,Winter tires,1,1,1,Normal,13.8,0,0,51,1.1,Schnellladung Amag Lausanne: 72Rp./KWh
Volkswagen,e-Golf,10.02.2018,90,85,14.85,Winter tires,0,1,0,Normal,16.5,0,0,85,3.8,Schnellladung Autobahnraststätte Rose de la Broye/CH: 80Rp./KWh
Volkswagen,e-Golf,10.02.2018,80,85,12.08,Winter tires,0,1,1,Normal,15.1,0,0,63,2.4,Schnellladung Autobahnraststätte Deitingen/CH. Mit Fr.1.05.-/Kwh viel zu teuer
Volkswagen,e-Golf,09.02.2018,96,85,15.36,Winter tires,1,0,1,Normal,16,0,1,48,3.3,Restreichweite 27km = Total 123km
Volkswagen,e-Golf,07.02.2018,73,85,13.06,Winter tires,1,0,1,Normal,17.9,0,1,51,5.2,Restreichweite 49km = Total 122km
Volkswagen,e-Golf,06.02.2018,62,85,12.27,Winter tires,1,0,1,Normal,19.8,0,1,42,7.1,Restreichweite 53km = Total 115km
Volkswagen,e-Golf,05.02.2018,28,85,6.38,Winter tires,1,0,1,Normal,22.8,0,1,43,10.1,Restreichweite 89km = Total 117km
Volkswagen,e-Golf,03.02.2018,105,85,15.12,Winter tires,1,0,1,Normal,14.4,0,1,38,1.7,
Volkswagen,e-Golf,25.01.2018,62,85,7.99,Winter tires,1,1,1,Normal,12.9,0,1,41,0.2,10°C. Ohne Heizung. Gratisladen ABB 50kw
Volkswagen,e-Golf,25.01.2018,87,85,14.87,Winter tires,1,0,1,Normal,17.1,0,1,57,4.4,3°C. Heizung 100% an. An bezahlter Ladestation 20kw. Restreichweite 35km = Total 122km
Volkswagen,e-Golf,24.01.2018,47,85,8.27,Winter tires,1,0,1,Normal,17.6,0,1,46,4.9,8°C. Heizung 60% an. Restreichweite 87km = Total 134km
Volkswagen,e-Golf,23.01.2018,65,85,11.31,Winter tires,1,0,1,Normal,17.4,0,1,40,4.7,6°C. Heizung 70% an. Restreichweite 62km = Total 127km
Volkswagen,e-Golf,20.01.2018,75,85,13.27,Winter tires,1,0,1,Normal,17.7,0,1,44,5,7°C. Heizung 80% an. Restreichweite 46km = Total 121km
Volkswagen,e-Golf,18.01.2018,39,85,8.69,Winter tires,1,0,1,Normal,22.3,0,1,40,9.6,6°C. Heizung 100% an. Restreichweite 73km = Total 112km
Volkswagen,e-Golf,16.01.2018,45,85,8.91,Winter tires,1,0,1,Normal,19.8,0,1,41,7.1,5°C. Heizung 100% an. Restreichweite 76km = Total 121km
Volkswagen,e-Golf,15.01.2018,47,85,9.72,Winter tires,1,0,1,Normal,20.7,0,1,41,8,4°C. Heizung 100% an. Restreichweite 64km = Total 111km
Volkswagen,e-Golf,13.01.2018,76,85,13.75,Winter tires,1,0,1,Normal,18.1,0,1,47,5.4,0°C. Heizung 100% an. Restreichweite 40km = Total 116km
Volkswagen,e-Golf,12.01.2018,31,85,5.92,Winter tires,1,0,1,Normal,19.1,0,1,39,6.4,4°C. Heizung 100% an. Restreichweite 104km = Total 134km
Volkswagen,e-Golf,11.01.2018,48,85,9.07,Winter tires,1,0,1,Normal,18.9,0,1,46,6.2,4°C. Heizung 100% an. Restreichweite 78km = Total 126km
Volkswagen,e-Golf,10.01.2018,37,85,7.69,Winter tires,1,0,1,Normal,20.8,0,1,40,8.1,4°C. Heizung an. Restreichweite 81km = Total 118km
Volkswagen,e-Golf,09.01.2018,88,85,14.96,Winter tires,1,0,1,Normal,17,0,1,46,4.3,6°C. Heizung 60% an. Restreichweite 88km = Total 123km
Volkswagen,e-Golf,08.01.2018,32,85,5.18,Winter tires,1,0,1,Normal,16.2,0,1,43,3.5,7°C. Heizung 30% an. Restreichweite 128km = Total 160km
Volkswagen,e-Golf,07.01.2018,63,85,10.26,Winter tires,0,1,1,Normal,16.3,0,1,64,3.6,6°C. Heizung ein. 50km Autobahn. Akku nach laden nicht voll. 
Volkswagen,e-Golf,07.01.2018,67,85,13.13,Winter tires,0,1,1,Normal,19.6,0,1,72,6.9,8°C. Auf Besuch gratis geladen. Mit Heizung. 50km Autobahn. Restreichweite 38km = Total 105km. 
Volkswagen,e-Golf,06.01.2018,32,85,3.96,Winter tires,1,0,1,Normal,12.4,0,1,46,-0.3,10°C. Keine Heizung gebraucht. Restreichweite 144km = Total 176km
Volkswagen,e-Golf,05.01.2018,40,85,6.88,Winter tires,1,0,1,Normal,17.2,0,1,44,4.5,8°C. Restreichweite 97km = Total 137km
Volkswagen,e-Golf,03.01.2018,94,85,15.88,Winter tires,1,0,1,Normal,16.9,0,1,46,4.2,6°C. Restreichweite 27km = Total 121km nur Kurzstrecken
Volkswagen,e-Golf,01.01.2018,65,85,11.37,Winter tires,1,1,1,Normal,17.5,0,1,69,4.8,6.5°C. Restreichweite 63km = Total 128km Gratis auf Besuch geladen.
Volkswagen,e-Golf,31.12.2017,66,85,10.75,Winter tires,1,1,1,Normal,16.3,0,1,64,3.6,10°C. Restreichweite 71km = Total 136km
Volkswagen,e-Golf,30.12.2017,78,85,10.45,Winter tires,1,0,1,Normal,13.4,0,1,44,0.7,10°C. Akku war nach laden nicht voll. Regen.
Volkswagen,e-Golf,30.12.2017,45,85,8.68,Winter tires,1,0,1,Normal,19.3,0,1,43,6.6,3°C. Restreichweite 80km = Total 125km
Volkswagen,e-Golf,28.12.2017,38,85,8.05,Winter tires,1,0,1,Normal,21.2,0,1,46,8.5,0°C. Restreichweite 81km = Total 119km
Volkswagen,e-Golf,27.12.2017,28,85,5.37,Winter tires,1,0,1,Normal,19.2,0,1,48,6.5,2°C. Restreichweite 113km = Total 141km
Volkswagen,e-Golf,26.12.2017,79,85,14.22,Winter tires,1,0,1,Normal,18,0,1,47,5.3,-0.5°C. Restreichweite 39km = Total 118km
Volkswagen,e-Golf,24.12.2017,78,85,14.43,Winter tires,1,0,1,Normal,18.5,0,1,37,5.8,3°C. Restreichweite 29km = Total 107km alles Kurzstrecken.
Volkswagen,e-Golf,20.12.2017,23,85,4.43,Winter tires,1,0,1,Normal,19.3,0,1,45,6.6,1.5°C. Akku morgens nicht voll.
Volkswagen,e-Golf,20.12.2017,54,85,9.93,Winter tires,1,1,1,Normal,18.4,0,1,73,5.7,1.5°C. Akku nicht voll.
Volkswagen,e-Golf,19.12.2017,58,85,11.65,Winter tires,1,0,1,Normal,20.1,0,1,42,7.4,2.5°C. Akku war nicht ganz voll. 
Volkswagen,e-Golf,18.12.2017,62,85,14.07,Winter tires,1,0,1,Normal,22.7,0,1,34,10,1°C. 30 Min. im Stau
Volkswagen,e-Golf,16.12.2017,114,85,18.01,Winter tires,1,0,1,Normal,15.8,0,1,49,3.1,1.5°C. Restreichweite 10km = Total 124km
Volkswagen,e-Golf,16.12.2017,31,85,5.36,Winter tires,1,0,1,Normal,17.3,0,1,32,4.6,3.5°C. Restreichweite 113km = Total 144km
Volkswagen,e-Golf,15.12.2017,39,85,7.99,Winter tires,1,0,1,Normal,20.5,0,1,42,7.8,1.5°C. Restreichweite 86km = Total 125km
Volkswagen,e-Golf,14.12.2017,34,85,7,Winter tires,1,0,1,Normal,20.6,0,1,38,7.9,0.5°C. Restreichweite 89km = Total 123km
Volkswagen,e-Golf,13.12.2017,58,85,12.23,Winter tires,1,0,1,Normal,21.1,0,1,36,8.4,0°C. Restreichweite 50km = Total 108km 30 Min. im Stau
Volkswagen,e-Golf,12.12.2017,36,85,6.87,Winter tires,1,0,1,Normal,19.1,0,1,46,6.4,1°C. Restreichweite 103km = Total 139km
Volkswagen,e-Golf,11.12.2017,93,85,14.22,Winter tires,1,1,1,Normal,15.3,0,1,49,2.6,Aussentemp. 6°C und Regen
Volkswagen,e-Golf,10.12.2017,46,85,9.15,Winter tires,1,0,1,Normal,19.9,0,1,45,7.2,2.5°C. Restreichweite 78km = Total 123km
Volkswagen,e-Golf,07.12.2017,70,85,13.02,Winter tires,1,0,1,Normal,18.6,0,1,44,5.9,0°C. Restreichweite 53km = Total 123km
Volkswagen,e-Golf,06.12.2017,28,85,6.08,Winter tires,1,0,1,Normal,21.7,0,1,42,9,1.5°C. Restreichweite 101km = Total 129km
Volkswagen,e-Golf,05.12.2017,48,85,9.6,Winter tires,1,0,1,Normal,20,0,1,42,7.3,2°C. Restreichweite 72km = Total 120km
Volkswagen,e-Golf,04.12.2017,53,85,10.44,Winter tires,1,0,1,Normal,19.7,0,1,45,7,2°C. Restreichweite 70km = Total 123km
